restaurant_name,rating,num_ratings,avg_cost,online_order,table_booking,cuisines,area
Tim Tai,4.4,3667,1400.0,1,1,"['Chinese', 'Thai', 'Asian', 'Malaysian', 'Vietnamese', 'Sri Lankan', 'Burmese']","Byresandra,Tavarekere,Madiwala"
Time Traveller - Sai Vishram,4.2,882,1100.0,1,0,"['Continental', 'North Indian', 'South Indian', 'Chinese']",Electronic City
Timepass Dinner,3.8,286,600.0,1,0,['North Indian'],Banashankari
Tintin Da Dhaba,3.4,7,500.0,0,0,['North Indian'],Marathahalli
Tippler,4.2,2901,1300.0,0,1,"['Russian', 'Continental', 'North Indian']",Indiranagar
Tipsy Bull - The Bar Exchange,4.4,2182,1400.0,1,1,"['North Indian', 'Chinese', 'Continental', 'Mexican']",Bellandur
Tisano Cafe,3.8,54,500.0,1,0,"['Cafe', 'Fast Food', 'Chinese', 'Continental']",Bannerghatta Road
Tiwari's,3.8,69,200.0,1,0,"['North Indian', 'Street Food']",Jayanagar
Tiwari's Ghee Paratha and Chats,3.2,6,200.0,1,0,"['North Indian', 'Street Food']",Bannerghatta Road
TLP Cafe,3.9,250,400.0,1,0,"['Cafe', 'Italian']",Malleshwaram
Toast & Tonic,4.6,1082,1500.0,0,1,"['European', 'Asian']",Brigade Road
Toast And Salad,3.5,25,300.0,1,0,['Healthy Food'],New BEL Road
Today Coffee,2.8,40,150.0,1,0,['South Indian'],Electronic City
Toit,4.7,14956,1500.0,0,0,"['Italian', 'American', 'Pizza']",Indiranagar
TOKI Taco House,3.6,72,200.0,1,0,['Mexican'],"Byresandra,Tavarekere,Madiwala"
Tomago Roast,3.5,12,400.0,1,0,"['Fast Food', 'Beverages']","Byresandra,Tavarekere,Madiwala"
Tomba Kitchens,2.8,40,300.0,0,0,['North Eastern'],Koramangala 4th Block
Tongue Twisters,3.5,283,350.0,1,0,"['Bengali', 'North Indian', 'Oriya']",Bannerghatta Road
Top Foam Parantha Roll & Juice Centre,3.4,13,300.0,0,0,"['North Indian', 'Chinese', 'Fast Food', 'Rolls']",Koramangala 7th Block
Toping Twist,2.8,40,200.0,0,0,['Chinese'],HSR
Toscano,4.2,1038,1500.0,1,1,"['Italian', 'Salad']",Whitefield
Toscano - Mojito Bar,4.3,654,1500.0,1,1,"['Continental', 'Italian', 'Mediterranean', 'Salad']",Whitefield
Toscano Wine Connection,2.8,40,1200.0,0,0,"['Mediterranean', 'Italian']",Brookefield
Tosco,3.5,13,250.0,0,0,['Beverages'],Indiranagar
Totaram's Paranthas,3.5,140,300.0,1,0,['North Indian'],Malleshwaram
Totus,2.8,40,300.0,1,0,['Chinese'],Bannerghatta Road
Treat,3.8,60,800.0,1,0,"['North Indian', 'Mughlai']",Brookefield
Treat Kitchen,3.8,79,400.0,1,0,"['North Indian', 'Chinese', 'Seafood']",Marathahalli
Treat Restaurant,2.8,31,400.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Brookefield
Treatley,3.1,425,500.0,1,0,"['North Indian', 'Fast Food']",Whitefield
Tree Top,3.8,74,1000.0,1,0,"['Continental', 'Chinese', 'North Indian', 'South Indian']",Basavanagudi
Tree Tops Bar & Kitchen,4.4,108,1000.0,0,1,"['North Indian', 'Chinese', 'Continental', 'Italian']",Brigade Road
Trendz Corner,3.6,31,200.0,0,0,"['South Indian', 'North Indian']",Basavanagudi
Trick Or Treat,4.2,618,500.0,0,0,"['Cafe', 'Burger', 'Continental', 'Pizza', 'Steak']",Brigade Road
TRIGEREATO,4.3,104,700.0,1,1,"['Cafe', 'Continental', 'Beverages']",Koramangala 7th Block
Trinity Club Lounge,3.5,20,1500.0,0,0,['Finger Food'],Brookefield
Trippy Paradise,2.6,59,900.0,1,0,['Cafe'],Bannerghatta Road
Tripti Hotel & Restaurant,3.6,18,200.0,0,0,"['Biryani', 'South Indian', 'North Indian']",New BEL Road
Tripura Express,2.9,156,450.0,1,0,"['Pizza', 'Beverages']",Indiranagar
Trisha's Kitchen,3.2,4,300.0,1,0,"['North Indian', 'Chinese']",Electronic City
Triveni,3.6,33,600.0,1,0,"['Andhra', 'North Indian', 'Chinese']",Bannerghatta Road
Trofi N Treats,2.8,9,250.0,1,0,"['Rolls', 'Fast Food']",Rajajinagar
Troll,3.8,102,300.0,1,0,"['Desserts', 'Ice Cream']",Brigade Road
Troll Cafe,3.4,7,400.0,0,0,['Cafe'],Malleshwaram
TRP -That Roll Place,3.6,14,200.0,0,0,"['Fast Food', 'Rolls']",Bellandur
TRS Family Restaurant,2.8,40,150.0,0,0,"['South Indian', 'Andhra']",Electronic City
TRUE BLEU RESTO CAFE,4.2,70,400.0,1,0,"['Pizza', 'Burger', 'Sandwich', 'Coffee', 'Desserts', 'Continental', 'Salad', 'Asian']",HSR
True South,2.8,40,200.0,1,0,"['Beverages', 'Fast Food']",Electronic City
Truffles,4.5,3568,900.0,0,0,"['Cafe', 'American', 'Burger', 'Steak']",Brigade Road
Truly Punjab,4.0,360,500.0,1,0,"['North Indian', 'Biryani']","Byresandra,Tavarekere,Madiwala"
Tuba Rolls & Snacks,3.0,58,200.0,1,0,"['Chinese', 'Fast Food', 'North Indian', 'Rolls']",Electronic City
Tuckinto,3.8,30,400.0,1,0,['Cafe'],Malleshwaram
Tuffreys,3.6,25,250.0,1,0,"['Desserts', 'Ice Cream']",Indiranagar
Tuk-Tuk,2.7,36,400.0,0,0,['North Indian'],Whitefield
Tulips,3.1,19,800.0,0,0,"['North Indian', 'South Indian', 'Chinese', 'Continental']",Bannerghatta Road
Tumbites,2.8,40,200.0,1,0,['North Indian'],Bellandur
Tummy Delight,3.5,15,400.0,0,0,['North Indian'],"Byresandra,Tavarekere,Madiwala"
Tummy Fuel,4.1,450,400.0,1,0,"['Cafe', 'Beverages', 'Fast Food']",Jayanagar
Tummy Singh,2.8,40,700.0,1,0,"['North Indian', 'Chinese']",Brookefield
Tummy Wants Yummy,2.8,40,150.0,0,0,['North Indian'],Marathahalli
Tunday Kababi,3.8,721,500.0,1,0,"['North Indian', 'Rolls', 'Kebab']",Indiranagar
Turkish Shawarma,3.6,21,200.0,1,0,['Rolls'],Basavanagudi
Turquoise,2.8,56,1200.0,0,0,['North Indian'],Bannerghatta Road
Twilight Global Restaurant,3.5,22,600.0,1,0,"['North Indian', 'Chinese']",Kalyan Nagar
Twins,3.8,139,500.0,0,0,"['North Indian', 'Chinese', 'Continental']",Kalyan Nagar
Twiststick House,4.1,163,500.0,1,0,"['Continental', 'Fast Food', 'Street Food', 'Momos']",Banashankari
Two Friends Cauldron,4.1,448,700.0,1,1,"['Continental', 'Italian', 'American']",Bannerghatta Road
Two States,3.4,5,250.0,0,0,"['North Indian', 'South Indian', 'Chinese', 'Street Food']","Byresandra,Tavarekere,Madiwala"
U.P. Dhaba,2.8,511,350.0,1,0,"['North Indian', 'Chinese']",Brookefield
UBCR,3.5,9,1000.0,0,0,"['Italian', 'American', 'Chinese', 'Arabian', 'North Indian', 'Cafe']",Marathahalli
UBCR Cafe & Resto,3.6,17,500.0,0,0,"['Cafe', 'Burger', 'Continental', 'Chinese']",HSR
UBQ By Barbeque Nation,3.1,14,450.0,1,0,"['North Indian', 'BBQ', 'Biryani', 'Kebab']",Kalyan Nagar
Uday Sweets,3.5,33,250.0,1,0,"['Mithai', 'Fast Food']",Koramangala 4th Block
Udupa Fast Food,3.3,4,400.0,0,0,['South Indian'],Malleshwaram
Udupas Veg Restaurant,3.2,11,300.0,0,0,"['South Indian', 'North Indian']",Frazer Town
Udupi Aatithya,4.0,77,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Bellandur
Udupi Bhavan,3.8,170,400.0,1,0,"['Chinese', 'North Indian', 'South Indian']",HSR
Udupi Cafe,3.6,12,300.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",Whitefield
Udupi Delux,2.6,140,400.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Brookefield
Udupi Deluxe,3.8,35,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Marathahalli
Udupi Food Junction,3.5,9,250.0,1,0,"['South Indian', 'North Indian']",Electronic City
Udupi Garden,3.0,44,300.0,0,0,"['North Indian', 'Chinese', 'South Indian', 'Street Food']",Malleshwaram
Udupi Gardenia,3.3,21,400.0,1,0,['South Indian'],Kammanahalli
Udupi Gokul Cafe,3.8,58,300.0,0,0,['South Indian'],"Byresandra,Tavarekere,Madiwala"
Udupi Grand,2.8,64,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Udupi Grand Veg,3.0,208,450.0,1,0,['South Indian'],Brookefield
Udupi Nalapaka,3.7,37,400.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Bellandur
Udupi Palace,3.7,446,400.0,0,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",HSR
Udupi Ruchi,3.8,40,300.0,1,0,"['South Indian', 'Chinese', 'North Indian', 'Desserts', 'Continental']",Malleshwaram
Udupi Ruchi Grand,4.2,60,200.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",Banashankari
Udupi Savi Thindi,3.5,15,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",HSR
Udupi South Saviruchi,3.7,15,250.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",New BEL Road
Udupi Sri Krishna Bhavan,4.1,238,600.0,0,0,['South Indian'],Banashankari
Udupi Sri Krishna Cafe,3.9,14,600.0,1,0,"['North Indian', 'South Indian']",Banashankari
Udupi Tazza Thindi,3.2,7,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",New BEL Road
Udupi Thaja Thindi,2.9,42,250.0,1,0,"['North Indian', 'South Indian', 'Chinese', 'Fast Food']",Bannerghatta Road
Udupi Upachar,3.3,6,250.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Rajajinagar
Udupi Upahar,3.6,16,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Udupi Upahara,3.6,47,300.0,0,0,"['South Indian', 'North Indian']",Koramangala 4th Block
Udupi Vaibhav,4.1,97,400.0,0,0,"['Chinese', 'North Indian', 'South Indian']",Marathahalli
Ugadi,2.9,177,700.0,0,0,"['North Indian', 'Chinese', 'Biryani', 'Andhra', 'Mangalorean']",Jayanagar
Ujwal Bar & Restaurant,3.8,111,750.0,1,0,"['Seafood', 'North Indian', 'Chinese']",Malleshwaram
Ujwal Restaurant,3.9,149,600.0,1,0,"['Seafood', 'North Indian', 'Chinese']",New BEL Road
UK Foods,2.8,40,200.0,0,0,['South Indian'],HSR
Ulavacharu,2.8,40,900.0,1,1,"['Andhra', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Ultra Biriyani Paradise,3.2,4,300.0,0,0,['Biryani'],Sarjapur Road
Uma Bhai Restaurant,3.6,26,200.0,1,0,['Oriya'],Brookefield
Uma Ki Rasoi,3.9,40,250.0,1,0,['North Indian'],Electronic City
Umami & Beyond,3.7,23,400.0,1,0,"['Continental', 'Healthy Food', 'Beverages']",Indiranagar
Uma's Home Food,3.6,15,300.0,0,0,['Healthy Food'],Marathahalli
Uncle's Kitchen,2.8,12,450.0,0,0,"['North Indian', 'Chinese', 'Fast Food']",Bannerghatta Road
Under The Hood,4.0,76,300.0,1,0,"['Salad', 'Healthy Food', 'Street Food']","Byresandra,Tavarekere,Madiwala"
Under The Tree,3.0,64,200.0,1,0,"['Desserts', 'Juices', 'Fast Food']",Indiranagar
Unico,3.7,66,550.0,1,0,"['North Indian', 'Biryani', 'Chinese']",Bellandur
Unicorn Bar & Restaurant,3.9,119,800.0,0,0,"['Seafood', 'North Indian', 'Chinese']",Brigade Road
UNIK Food,3.3,4,300.0,0,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Unlock - The Restobar,3.8,27,1200.0,0,0,['Japanese'],Electronic City
Unlock - The Restobar - Keys Hotel,3.7,32,2000.0,0,0,['Finger Food'],Brookefield
Uno Chicago Bar & Grill,4.2,156,1800.0,0,1,"['American', 'Italian']",Whitefield
Up Bhavan,3.4,6,150.0,0,0,"['Mithai', 'Street Food']",Brigade Road
Up Shawarma,3.4,13,150.0,1,0,['Arabian'],Bellandur
UP Style North Indian Food,3.6,46,100.0,1,0,['North Indian'],Basavanagudi
Upahar Banashree,3.4,18,400.0,1,0,"['South Indian', 'North Indian']",Bannerghatta Road
Upahar Sagar,3.8,39,350.0,0,0,"['South Indian', 'Chinese', 'North Indian']",Banashankari
Upahara Bhavan,3.8,55,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Bannerghatta Road
Upahara Darshini,3.9,40,600.0,1,0,"['North Indian', 'Chinese', 'South Indian', 'Fast Food']",Banashankari
Upahara Mandira,3.9,24,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Frazer Town
Upahara Sagar,2.9,25,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Koramangala 5th Block
Uphar Dharshni,3.6,15,150.0,0,0,"['South Indian', 'North Indian']",Basavanagudi
Uphara Kendra,3.6,34,100.0,0,0,['South Indian'],Basavanagudi
Uppercut - Sheraton Grand Bengaluru Whitefield Hotel...,4.3,400,2000.0,0,1,['BBQ'],Whitefield
Upsouth,3.8,51,300.0,1,0,['South Indian'],Frazer Town
Uptown Sliders & Shakes,3.9,112,600.0,1,0,"['Burger', 'Fast Food', 'Beverages']",Bellandur
Ur Cutlet Factory,3.1,5,200.0,0,0,['Fast Food'],HSR
Urban Bakes & Cafe,3.7,33,500.0,0,0,"['Cafe', 'Bakery']",Kalyan Nagar
Urban Grills Restaurant,3.5,45,700.0,0,0,"['Arabian', 'North Indian', 'Biryani']",Whitefield
Urban Kitchen,3.4,6,400.0,1,0,"['Asian', 'North Indian']",Kalyan Nagar
Urban Solace - Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつｩ for the Soul,3.9,461,800.0,1,0,"['Cafe', 'American', 'Continental', 'Steak']",Brigade Road
Urban Solace - Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつｩ for the Soul,3.9,464,800.0,1,0,"['Cafe', 'American', 'Continental', 'Steak']",MG Road
Urban Solace - Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつづδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつｩ for the Soul,3.9,464,800.0,1,0,"['Cafe', 'American', 'Continental', 'Steak']",Lavelle Road
Urban Spice,3.6,23,800.0,1,0,"['North Indian', 'Chinese', 'Continental']",Koramangala 4th Block
Urban Spoon Buffet Restaurant,3.5,32,1000.0,0,1,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Urban Tamaasha,4.1,840,1200.0,1,1,"['North Indian', 'Chinese', 'Continental']",Indiranagar
Urban Treat,3.3,10,250.0,0,0,"['South Indian', 'North Indian', 'Street Food']",Old Airport Road
Urban Udupi Veg Restaurant,3.5,9,400.0,0,0,"['Chinese', 'North Indian', 'South Indian']",Electronic City
Urvashi,2.8,40,600.0,1,0,"['South Indian', 'Chinese', 'Seafood', 'Biryani']",HSR
US Pizza,2.4,63,500.0,1,0,"['Pizza', 'Italian', 'Salad']",Marathahalli
Ustaad Biryani,3.2,5,500.0,1,0,['Biryani'],"Byresandra,Tavarekere,Madiwala"
UTHRA,4.0,103,800.0,0,1,"['North Indian', 'Modern Indian']",Indiranagar
Utopia,2.8,59,550.0,0,0,"['North Indian', 'Chinese']",Brookefield
Utsav,3.7,59,200.0,1,0,"['North Indian', 'Street Food']",Banashankari
Utsav Restaurant,3.6,23,1000.0,0,0,"['North Indian', 'Chinese', 'Italian', 'South Indian']",Bannerghatta Road
Utsava Grand,3.6,14,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Rajajinagar
Utse Kitchen,4.2,171,800.0,1,0,"['Nepalese', 'Tibetan', 'Momos']",Indiranagar
Uttar Karnataka Lunch Home,3.1,6,150.0,0,0,['South Indian'],Bellandur
Uttar Karnataka Meals Restaurant,3.7,26,200.0,0,0,['South Indian'],"Byresandra,Tavarekere,Madiwala"
Uttara Karanataka Mess,3.3,5,200.0,0,0,['South Indian'],Jayanagar
Uttarkhand,2.9,21,700.0,0,0,"['Chinese', 'North Indian', 'Continental']",Malleshwaram
V B Bakery,4.2,502,150.0,0,0,['Bakery'],Basavanagudi
V.S. Garden Restaurant,3.5,17,800.0,0,0,"['North Indian', 'Chinese']",Koramangala 4th Block
Vaathsalya Millet Cafe,4.1,293,500.0,1,1,"['Healthy Food', 'South Indian']",Bannerghatta Road
Vaho Kafe & Pressery,3.9,124,500.0,0,0,"['Cafe', 'Healthy Food', 'Asian', 'Italian', 'North Indian', 'Biryani', 'Juices']",Bannerghatta Road
Vaigai Express,3.3,9,400.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Brookefield
Vaishali Deluxe,3.8,42,700.0,0,0,"['North Indian', 'Chinese']",Banashankari
Vakulaa Veg Restaurant,3.9,49,200.0,1,0,"['South Indian', 'North Indian']",Basavanagudi
Vanas,4.0,72,400.0,1,0,"['Mangalorean', 'Seafood']",Frazer Town
Vandana Andhra and Multi Cuisine,4.1,481,900.0,1,1,"['Andhra', 'Hyderabadi', 'Biryani', 'Chinese', 'North Indian']",Bellandur
Vande Matharam,2.3,178,500.0,1,0,"['North Indian', 'Chinese', 'South Indian', 'Street Food']",Malleshwaram
Vani Hindu Military Hotel,3.3,4,250.0,0,0,['South Indian'],Indiranagar
Vanilla Pod,2.8,40,300.0,0,0,['Bakery'],Koramangala 4th Block
Vanilla Sky,4.6,766,1200.0,0,1,"['Chinese', 'Continental', 'North Indian', 'Finger Food']",HSR
Vapour Brewpub and Diner,4.5,2878,1400.0,0,1,"['North Indian', 'Continental', 'Italian']",Sarjapur Road
Vapour Pub & Brewery,4.2,6907,1400.0,0,1,"['North Indian', 'Continental', 'Chinese']",Indiranagar
Varenyam,3.7,56,500.0,0,0,"['South Indian', 'North Indian']",Electronic City
Vasanth Vihar - Since 1965,3.6,95,150.0,1,0,"['South Indian', 'Street Food']",Banashankari
Vasantha Grand,2.8,40,250.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Bannerghatta Road
Vasu Biriyani Paradise,3.1,6,350.0,0,0,"['North Indian', 'Biryani', 'Chinese']",Electronic City
Vasudev Adiga's,2.3,291,250.0,0,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",JP Nagar
Vayam Veg Fine Dine,3.8,36,700.0,1,0,"['North Indian', 'South Indian', 'Chinese', 'Mexican']",Rajajinagar
Veena Stores,4.5,2407,150.0,1,0,['South Indian'],Malleshwaram
Veg By Nature,2.9,57,300.0,0,0,['North Indian'],Malleshwaram
Veg Rasoi,3.9,92,600.0,1,0,"['North Indian', 'Rajasthani']",Bellandur
Vegan Heat,4.1,313,650.0,1,0,"['Healthy Food', 'Salad']","Byresandra,Tavarekere,Madiwala"
Veganbreak24x7,2.8,5,199.0,1,0,"['South Indian', 'Chinese', 'Continental', 'Biryani']",Banashankari
VEGeatz,3.4,19,200.0,1,0,"['South Indian', 'North Indian']",Banashankari
Vegetalia,3.7,27,400.0,1,0,"['Italian', 'Pizza']",Banashankari
Vegetarea,2.8,40,250.0,1,0,['South Indian'],Electronic City
Vegtaurant,3.7,88,300.0,1,0,"['North Indian', 'Chinese']",Brookefield
Velvet Kitchen,3.5,15,600.0,1,0,"['North Indian', 'Chinese']",Bannerghatta Road
Vembanad - The Paul,4.2,325,1800.0,0,1,"['Seafood', 'Kerala']",Indiranagar
Venad Kitchen,3.8,93,300.0,1,0,['Kerala'],Marathahalli
Venadu Restaurant,3.4,7,700.0,0,0,['Kerala'],Electronic City
Venessa,2.8,40,1200.0,0,0,"['North Indian', 'South Indian', 'Asian', 'Continental']","Byresandra,Tavarekere,Madiwala"
Venice Kerala Restaurant,3.7,32,200.0,0,0,['Kerala'],Brookefield
Venkataramana Nellore Mess,3.9,97,300.0,1,0,"['Andhra', 'South Indian']",Sarjapur Road
Venkateshwara Foods,3.0,13,400.0,1,0,"['Street Food', 'South Indian']",Brigade Road
Venkateshwara Sweets and Restaurant,3.6,40,400.0,0,0,"['South Indian', 'Mithai', 'Chinese', 'North Indian']",Bannerghatta Road
Venky's Xprs,3.7,35,350.0,0,0,"['Fast Food', 'Raw Meats']",Kalyan Nagar
Vennela Andhra Meals,3.0,23,400.0,1,0,['Andhra'],Banashankari
Venus Bake Point,3.5,6,500.0,1,0,['Bakery'],Indiranagar
Venus Biryani,3.0,143,200.0,1,0,"['Biryani', 'Chinese']",Indiranagar
Vera Italiano,4.1,198,600.0,1,0,['Italian'],Kalyan Nagar
Veruthe Oru Thattukada,3.8,149,400.0,0,0,"['Kerala', 'South Indian']",Bannerghatta Road
Vi Ra's Bar and Restaurant,3.3,62,800.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Banashankari
Via Milano,4.2,1617,1500.0,1,1,"['Salad', 'Italian', 'Desserts', 'Pizza']","Byresandra,Tavarekere,Madiwala"
Viceroy's Sarathi,3.8,137,750.0,1,0,"['North Indian', 'Chinese']",Frazer Town
Vidya Cafe,3.2,4,300.0,1,0,"['Burger', 'Fast Food', 'Desserts', 'Sandwich']",Bannerghatta Road
Vidyarthi Bhavan,4.4,4460,150.0,0,0,['South Indian'],Banashankari
Vietnamese Kitchen,3.6,104,700.0,1,0,['Vietnamese'],Jayanagar
VIHAR Family Restaurant,4.0,69,600.0,0,0,"['Chinese', 'North Indian', 'Mangalorean']",Whitefield
Vijay Vihar,3.7,20,700.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Lavelle Road
Vijaya Gardenia,3.3,63,500.0,1,0,"['North Indian', 'Chinese', 'Andhra']",Indiranagar
Vijaya Sagar,3.6,15,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Basavanagudi
Vijayalakshmi,3.9,47,200.0,1,0,['South Indian'],Banashankari
Vijayalakshmi Veg,2.8,40,200.0,0,0,['South Indian'],Malleshwaram
Vijayas Biryani Palace,3.8,36,400.0,1,0,"['Biryani', 'Chinese', 'South Indian', 'North Indian']",Whitefield
Vijayawada Heights,2.9,24,600.0,1,0,['North Indian'],Electronic City
Vijayawada Style,3.2,22,300.0,1,0,"['North Indian', 'South Indian', 'Chinese']",HSR
Vijayawadavari Sandya Andhra Mess,3.6,18,200.0,1,0,['Andhra'],Electronic City
Vijayawadawari Sandhya Andhra Mess,3.4,10,400.0,1,0,"['North Indian', 'Biryani', 'South Indian']",Electronic City
Viking,2.9,86,450.0,0,0,"['Chinese', 'North Indian']",Malleshwaram
Village - The Soul of India,3.9,1225,1100.0,0,0,"['North Indian', 'Lucknowi', 'Gujarati', 'Maharashtrian', 'South Indian', 'Bengali']",Bellandur
Village Donne Biryani,3.3,49,300.0,1,0,['Biryani'],"Byresandra,Tavarekere,Madiwala"
Village Palace,3.0,46,250.0,1,0,"['North Indian', 'Chinese', 'Andhra', 'Seafood']",Electronic City
Village Restaurant,3.5,338,1000.0,1,0,"['Arabian', 'Chinese', 'Kerala', 'North Indian', 'Biryani']",Brookefield
Vimmi's Cafe,2.7,30,500.0,1,0,['American'],Old Airport Road
Vinay Bhel Corner,3.4,7,100.0,0,0,['Street Food'],Banashankari
Vinaya Cafe,3.4,11,200.0,1,0,"['South Indian', 'Street Food', 'Juices']",Basavanagudi
Vinaya Coffee Moments,3.7,46,450.0,1,0,"['Burger', 'Cafe', 'Desserts', 'Sandwich', 'Italian']",Bannerghatta Road
Vinaya Royal Inn,3.1,5,500.0,1,0,"['North Indian', 'Chinese']",Electronic City
Vindu Andhra Ruchulu,3.8,280,800.0,1,0,"['Biryani', 'North Indian', 'Andhra']",Basavanagudi
Vinny's,3.9,205,800.0,1,0,"['Pizza', 'Italian', 'Continental', 'Desserts']",Church Street
Vintage Shack,3.9,160,900.0,1,1,"['North Indian', 'Continental']","Byresandra,Tavarekere,Madiwala"
Vinus Foods,2.8,40,300.0,0,0,['South Indian'],Church Street
Visantoe,3.2,8,400.0,1,0,['Fast Food'],Brookefield
Vishal Foods,3.3,57,250.0,1,0,"['Chinese', 'North Indian', 'Street Food']",Bannerghatta Road
Vishal Sweets & Restaurant,3.7,132,250.0,0,0,"['North Indian', 'Chinese', 'Oriya', 'Mithai']",Marathahalli
"Vishal Sweets, Snacks & Breakfast",3.6,23,250.0,0,0,"['Mithai', 'Street Food']",Marathahalli
Vishnu Garden,4.0,163,400.0,1,0,['South Indian'],Malleshwaram
Vishnu Sagar,3.0,33,400.0,0,0,"['South Indian', 'Chinese', 'North Indian']",Brigade Road
Vishwa Brahmin's Cafe,3.7,35,100.0,0,0,['South Indian'],Malleshwaram
Vishwaas Take Away,3.2,7,250.0,0,0,"['North Indian', 'Chinese']",Brookefield
Vitamin Palace,4.1,172,650.0,0,0,"['Cafe', 'Beverages', 'Healthy Food', 'Juices']","Byresandra,Tavarekere,Madiwala"
VMS Star Biriyani,3.2,9,500.0,1,0,"['Biryani', 'North Indian']",Electronic City
Volga Restaurant,3.7,294,500.0,1,0,"['North Indian', 'Chinese', 'Middle Eastern']",Electronic City
